query,intent
감자튀김 주문 가능 여부,2
감자튀김 주문 가능한가요,2
감자튀김 주문 관련 문의드립니다,2
감자튀김 주문 하까 마까?,2
감자튀김 주문하까?,2
감자튀김 주문 관련 문의하고 싶어요,2
감자튀김 음식 주문하고싶어요,2
감자튀김 주문문의요,2
감자튀김 인터넷으로 주문할수 잇나요,2
감자튀김 최대한 빨리 주문할수 있는 방법이 있나요,2
감자튀김 주문빨리하고싶어요!,2
감자튀김 주문접수받아줘,2
감자튀김 주문가능한 수단 다 가르쳐줘,2
감자튀김 메뉴 주문해주세요,2
감자튀김 인터넷으로 주문할수 있나요,2
감자튀김 주문하게 전화번호 줘,2
감자튀김 주문하려고하는데 어디 전화하면되죠,2
감자튀김 주문하고싶어요,2
감자튀김 진료 주문 방법,2
감자튀김 주문하는데 오늘 가도 되나요,2
감자튀김 지금 음식 받을수 있나요,2
감자튀김 주문할수 있나요,2
감자튀김 주문하고 싶어요,2
감자튀김 주문 카톡으로 진행할께요,2
감자튀김 음식 주문 톡으로도 가능할지?,2
감자튀김 음식 카톡으로도 주문 되나요?,2
감자튀김 메뉴 카톡으로도 주문 되나요?,2
감자튀김 음식 주문 가능한가요,2
감자튀김 메뉴 주문 가능한가요,2
감자튀김 주문하고싶은데 진행을 어떻게 하면 되나요,2
감자튀김 방문이나 전화로 주문가능합니까?,2
감자튀김 주문 오케?,2
감자튀김 여기서 주문 가능,2
감자튀김 주문 변경 가능할까?,2
감자튀김 꼭 주문하고싶습니다,2
감자튀김 주문 오케이?,2
감자튀김 주문 하고 싶습니다,2
감자튀김 주문 가능,2
감자튀김 주문 해줘,2
감자튀김 메뉴 주문 해줘,2
감자튀김 음식 주문 해줘,2
감자튀김 주문 정보,2
감자튀김 주문 어디서 하죠?,2
감자튀김 온라인 주문 가능한가요?,2
감자튀김 주문ㄱㄱ,2
감자튀김 주문 하고 싶어요,2
감자튀김 주문하고파요,2
감자튀김 오전에 주문 원합니다,2
감자튀김 오후로 주문 가능함?,2
감자튀김 시키고 싶어요,2
감자튀김 시킬거야,2
감자튀김 메뉴 선택,2
감자튀김 음식 선택,2
감자튀김 선택,2
감자튀김 점심시간에 주문 가능합니까?,2
감자튀김 식사시간에 주문 해도 되요?,2
감자튀김 식사시간에 주문 가능?,2
감자튀김 점심시간에 주문 가능?,2
감자튀김 점심시간에 주문 할께요,2
감자튀김 저녁시간에 주문하고싶어요,2
감자튀김 평일 주문,2
감자튀김 주말주문하고싶어요,2
감자튀김 주말주문가능해요?,2
감자튀김 지금 주문 가능?,2
감자튀김 주문 콜?,2
감자튀김 당일 주문 콜?,2
감자튀김 담주 주문 콜?,2
감자튀김 담달 주문 콜?,2
감자튀김 내일 주문 콜?,2
감자튀김 내일 주문 가능?,2
감자튀김 내일 주문하고싶어요,2
감자튀김 담주 주문 할께요,2
감자튀김 담주 주문 할게요,2
감자튀김 지금 주문 할게요,2
감자튀김 주중 주문 원합니다,2
감자튀김 주문 바로 잡아주세요,2
감자튀김 방문 주문,2
감자튀김 바로 주문하고싶어,2
감자튀김 바로 주문할게,2
감자튀김 주문 가능할지,2
감자튀김 바로 주문 가능할지,2
감자튀김 주문 진행 할꼐요,2
감자튀김 주문 진행 할게요,2
감자튀김 지금바로 주문,2
감자튀김 주문 바로 할래요,2
감자튀김 오늘 주문하고싶어요,2
감자튀김 오늘주문가능한가요?,2
감자튀김 주문,2
감자튀김 주문할래,2
감자튀김 주문 할래,2
강냉이 ﻿주문 하고싶어요,2
강냉이 먹고싶어요,2
강냉이 하고싶어요,2
강냉이 원해요,2
강냉이 어떻게 해야 되요?,2
강냉이 어떻게 해야 돼,2
강냉이 하고 싶은데,2
강냉이 알려줘,2
강냉이 가르쳐줘,2
강냉이 하고 싶다,2
강냉이 하고 싶은데,2
강냉이 할게요,2
강냉이 도와줘,2
강냉이 할께요,2
강냉이 도와주세요,2
강냉이 할 수 있나요?,2
강냉이 가능 한가요,2
강냉이 문의드려요,2
강냉이 당일 가능한가요,2
강냉이 해주세요,2
강냉이 하려구요,2
강냉이 되었나요,2
강냉이 되나요,2
강냉이 할수 있을까요?,2
강냉이 싶어요,2
강냉이 언제 가능,2
강냉이 언제가능할까요,2
강냉이 한가요?,2
강냉이 어떻게 하나요,2
강냉이 어떻게 되나요,2
강냉이 어떻게 하나요,2
강냉이 하는법,2
강냉이 할래,2
강냉이 해줘,2
강냉이 확인,2
강냉이 해야 합니다,2
강냉이 가능할까요,2
강냉이 몇시부터 가능한가요,2
강냉이 다음주 주문,2
강냉이 당일 주문,2
강냉이 모레주문,2
강냉이 내일 주문 하고 싶습니다.,2
강냉이 내일 오후4시30분에 진료받으러 가겠습니다. 주문 부탁드립니다,2
강냉이 내일주문 가능한가요?,2
강냉이 내일주문하고싶어요,2
강냉이 사랑니 발치 주문,2
강냉이 여기서 치료주문이 되나요?,2
강냉이 오늘 주문 가능한가요?,2
강냉이 토요일주문,2
강냉이 받고싶은데 주문 어떻게 하나요,2
강냉이 하려고 하는데 주문 진행도와주세요,2
강냉이 신청 어떻게 하나요,2
강냉이 주문상담하고싶어요,2
강냉이 1월17일 주문이요,2
강냉이 통합주문,2
강냉이 어떻게 주문해야되지요?,2
강냉이 주문은 어떻게 해요?,2
강냉이 사전주문가능한가요?,2
강냉이 미리 주문할수있나요?,2
강냉이 미리 주문가능할까요?,2
강냉이 주문해주세요,2
강냉이 주문하고싶어요,2
강냉이 주문하고싶어요,2
강냉이 주문 하는법 알려주세요,2
강냉이 주문 잡고 싶은데요,2
강냉이 주문 가능 여부,2
강냉이 주문 가능한가요,2
강냉이 주문 관련 문의드립니다,2
강냉이 주문 하까 마까?,2
강냉이 주문하까?,2
강냉이 주문 관련 문의하고 싶어요,2
강냉이 음식 주문하고싶어요,2
강냉이 주문문의요,2
강냉이 인터넷으로 주문할수 잇나요,2
강냉이 최대한 빨리 주문할수 있는 방법이 있나요,2
강냉이 주문빨리하고싶어요!,2
강냉이 주문접수받아줘,2
강냉이 주문가능한 수단 다 가르쳐줘,2
강냉이 메뉴 주문해주세요,2
강냉이 인터넷으로 주문할수 있나요,2
강냉이 주문하게 전화번호 줘,2
강냉이 주문하려고하는데 어디 전화하면되죠,2
강냉이 주문하고싶어요,2
강냉이 진료 주문 방법,2
강냉이 주문하는데 오늘 가도 되나요,2
강냉이 지금 음식 받을수 있나요,2
강냉이 주문할수 있나요,2
강냉이 주문하고 싶어요,2
강냉이 주문 카톡으로 진행할께요,2
강냉이 음식 주문 톡으로도 가능할지?,2
강냉이 음식 카톡으로도 주문 되나요?,2
강냉이 메뉴 카톡으로도 주문 되나요?,2
강냉이 음식 주문 가능한가요,2
강냉이 메뉴 주문 가능한가요,2
강냉이 주문하고싶은데 진행을 어떻게 하면 되나요,2
강냉이 방문이나 전화로 주문가능합니까?,2
강냉이 주문 오케?,2
강냉이 여기서 주문 가능,2
강냉이 주문 변경 가능할까?,2
강냉이 꼭 주문하고싶습니다,2
강냉이 주문 오케이?,2
강냉이 주문 하고 싶습니다,2
강냉이 주문 가능,2
강냉이 주문 해줘,2
강냉이 메뉴 주문 해줘,2
강냉이 음식 주문 해줘,2
강냉이 주문 정보,2
강냉이 주문 어디서 하죠?,2
강냉이 온라인 주문 가능한가요?,2
강냉이 주문ㄱㄱ,2
강냉이 주문 하고 싶어요,2
강냉이 주문하고파요,2
강냉이 오전에 주문 원합니다,2
강냉이 오후로 주문 가능함?,2
강냉이 시키고 싶어요,2
강냉이 시킬거야,2
강냉이 메뉴 선택,2
강냉이 음식 선택,2
강냉이 선택,2
강냉이 점심시간에 주문 가능합니까?,2
강냉이 식사시간에 주문 해도 되요?,2
강냉이 식사시간에 주문 가능?,2
강냉이 점심시간에 주문 가능?,2
강냉이 점심시간에 주문 할께요,2
강냉이 저녁시간에 주문하고싶어요,2
강냉이 평일 주문,2
강냉이 주말주문하고싶어요,2
강냉이 주말주문가능해요?,2
강냉이 지금 주문 가능?,2
강냉이 주문 콜?,2
강냉이 당일 주문 콜?,2
강냉이 담주 주문 콜?,2
강냉이 담달 주문 콜?,2
강냉이 내일 주문 콜?,2
강냉이 내일 주문 가능?,2
강냉이 내일 주문하고싶어요,2
강냉이 담주 주문 할께요,2
강냉이 담주 주문 할게요,2
강냉이 지금 주문 할게요,2
강냉이 주중 주문 원합니다,2
강냉이 주문 바로 잡아주세요,2
강냉이 방문 주문,2
강냉이 바로 주문하고싶어,2
강냉이 바로 주문할게,2
강냉이 주문 가능할지,2
강냉이 바로 주문 가능할지,2
강냉이 주문 진행 할꼐요,2
강냉이 주문 진행 할게요,2
강냉이 지금바로 주문,2
강냉이 주문 바로 할래요,2
강냉이 오늘 주문하고싶어요,2
강냉이 오늘주문가능한가요?,2
강냉이 주문,2
강냉이 주문할래,2
강냉이 주문 할래,2
강정 ﻿주문 하고싶어요,2
강정 먹고싶어요,2
강정 하고싶어요,2
강정 원해요,2
강정 어떻게 해야 되요?,2
강정 어떻게 해야 돼,2
강정 하고 싶은데,2
강정 알려줘,2
강정 가르쳐줘,2
강정 하고 싶다,2
강정 하고 싶은데,2
강정 할게요,2
강정 도와줘,2
강정 할께요,2
강정 도와주세요,2
강정 할 수 있나요?,2
강정 가능 한가요,2
강정 문의드려요,2
강정 당일 가능한가요,2
강정 해주세요,2
강정 하려구요,2
강정 되었나요,2
강정 되나요,2
강정 할수 있을까요?,2
강정 싶어요,2
강정 언제 가능,2
강정 언제가능할까요,2
강정 한가요?,2
강정 어떻게 하나요,2
강정 어떻게 되나요,2
강정 어떻게 하나요,2
강정 하는법,2
강정 할래,2
강정 해줘,2
강정 확인,2
강정 해야 합니다,2
강정 가능할까요,2
강정 몇시부터 가능한가요,2
강정 다음주 주문,2
강정 당일 주문,2
강정 모레주문,2
강정 내일 주문 하고 싶습니다.,2
강정 내일 오후4시30분에 진료받으러 가겠습니다. 주문 부탁드립니다,2
강정 내일주문 가능한가요?,2
강정 내일주문하고싶어요,2
강정 사랑니 발치 주문,2
강정 여기서 치료주문이 되나요?,2
강정 오늘 주문 가능한가요?,2
강정 토요일주문,2
강정 받고싶은데 주문 어떻게 하나요,2
강정 하려고 하는데 주문 진행도와주세요,2
강정 신청 어떻게 하나요,2
강정 주문상담하고싶어요,2
강정 1월17일 주문이요,2
강정 통합주문,2
강정 어떻게 주문해야되지요?,2
강정 주문은 어떻게 해요?,2
강정 사전주문가능한가요?,2
강정 미리 주문할수있나요?,2
강정 미리 주문가능할까요?,2
강정 주문해주세요,2
강정 주문하고싶어요,2
강정 주문하고싶어요,2
강정 주문 하는법 알려주세요,2
강정 주문 잡고 싶은데요,2
강정 주문 가능 여부,2
강정 주문 가능한가요,2
강정 주문 관련 문의드립니다,2
강정 주문 하까 마까?,2
강정 주문하까?,2
강정 주문 관련 문의하고 싶어요,2
강정 음식 주문하고싶어요,2
강정 주문문의요,2
강정 인터넷으로 주문할수 잇나요,2
강정 최대한 빨리 주문할수 있는 방법이 있나요,2
강정 주문빨리하고싶어요!,2
강정 주문접수받아줘,2
강정 주문가능한 수단 다 가르쳐줘,2
강정 메뉴 주문해주세요,2
강정 인터넷으로 주문할수 있나요,2
강정 주문하게 전화번호 줘,2
강정 주문하려고하는데 어디 전화하면되죠,2
강정 주문하고싶어요,2
강정 진료 주문 방법,2
강정 주문하는데 오늘 가도 되나요,2
강정 지금 음식 받을수 있나요,2
강정 주문할수 있나요,2
강정 주문하고 싶어요,2
강정 주문 카톡으로 진행할께요,2
강정 음식 주문 톡으로도 가능할지?,2
강정 음식 카톡으로도 주문 되나요?,2
강정 메뉴 카톡으로도 주문 되나요?,2
강정 음식 주문 가능한가요,2
강정 메뉴 주문 가능한가요,2
강정 주문하고싶은데 진행을 어떻게 하면 되나요,2
강정 방문이나 전화로 주문가능합니까?,2
강정 주문 오케?,2
강정 여기서 주문 가능,2
강정 주문 변경 가능할까?,2
강정 꼭 주문하고싶습니다,2
강정 주문 오케이?,2
강정 주문 하고 싶습니다,2
강정 주문 가능,2
강정 주문 해줘,2
강정 메뉴 주문 해줘,2
강정 음식 주문 해줘,2
강정 주문 정보,2
강정 주문 어디서 하죠?,2
강정 온라인 주문 가능한가요?,2
강정 주문ㄱㄱ,2
강정 주문 하고 싶어요,2
강정 주문하고파요,2
강정 오전에 주문 원합니다,2
강정 오후로 주문 가능함?,2
강정 시키고 싶어요,2
강정 시킬거야,2
강정 메뉴 선택,2
강정 음식 선택,2
강정 선택,2
강정 점심시간에 주문 가능합니까?,2
강정 식사시간에 주문 해도 되요?,2
강정 식사시간에 주문 가능?,2
강정 점심시간에 주문 가능?,2
강정 점심시간에 주문 할께요,2
강정 저녁시간에 주문하고싶어요,2
강정 평일 주문,2
강정 주말주문하고싶어요,2
강정 주말주문가능해요?,2
강정 지금 주문 가능?,2
강정 주문 콜?,2
강정 당일 주문 콜?,2
강정 담주 주문 콜?,2
강정 담달 주문 콜?,2
강정 내일 주문 콜?,2
강정 내일 주문 가능?,2
강정 내일 주문하고싶어요,2
강정 담주 주문 할께요,2
강정 담주 주문 할게요,2
강정 지금 주문 할게요,2
강정 주중 주문 원합니다,2
강정 주문 바로 잡아주세요,2
강정 방문 주문,2
강정 바로 주문하고싶어,2
강정 바로 주문할게,2
강정 주문 가능할지,2
강정 바로 주문 가능할지,2
강정 주문 진행 할꼐요,2
강정 주문 진행 할게요,2
강정 지금바로 주문,2
강정 주문 바로 할래요,2
강정 오늘 주문하고싶어요,2
강정 오늘주문가능한가요?,2
강정 주문,2
강정 주문할래,2
강정 주문 할래,2
개떡 ﻿주문 하고싶어요,2
개떡 먹고싶어요,2
개떡 하고싶어요,2
개떡 원해요,2
개떡 어떻게 해야 되요?,2
개떡 어떻게 해야 돼,2
개떡 하고 싶은데,2
개떡 알려줘,2
개떡 가르쳐줘,2
개떡 하고 싶다,2
개떡 하고 싶은데,2
개떡 할게요,2
개떡 도와줘,2
개떡 할께요,2
개떡 도와주세요,2
개떡 할 수 있나요?,2
개떡 가능 한가요,2
개떡 문의드려요,2
개떡 당일 가능한가요,2
개떡 해주세요,2
개떡 하려구요,2
개떡 되었나요,2
개떡 되나요,2
개떡 할수 있을까요?,2
개떡 싶어요,2
개떡 언제 가능,2
개떡 언제가능할까요,2
개떡 한가요?,2
개떡 어떻게 하나요,2
개떡 어떻게 되나요,2
개떡 어떻게 하나요,2
개떡 하는법,2
개떡 할래,2
개떡 해줘,2
개떡 확인,2
개떡 해야 합니다,2
개떡 가능할까요,2
개떡 몇시부터 가능한가요,2
개떡 다음주 주문,2
개떡 당일 주문,2
개떡 모레주문,2
개떡 내일 주문 하고 싶습니다.,2
개떡 내일 오후4시30분에 진료받으러 가겠습니다. 주문 부탁드립니다,2
개떡 내일주문 가능한가요?,2
개떡 내일주문하고싶어요,2
개떡 사랑니 발치 주문,2
개떡 여기서 치료주문이 되나요?,2
개떡 오늘 주문 가능한가요?,2
개떡 토요일주문,2
